Star,FeO,Na2O,MgO,Al2O3,SiO2,CaO,TiO2,Cr2O3
Sun,7.711374881064444,0.2812099230232963,38.6653218191651,3.122501277273643,46.94703992881756,3.1183699739941697,0.1541821966617914,0.0
BD+062932
BD+063077
BD+083095
BD-002387,5.376477741204357,0.34681833728341027,30.69810471697634,2.9201831662622,56.52690425015086,4.006801151608124,0.1247106365147146,0.0
BD-010184,7.565144480469311,0.2648978321140974,38.7891851918491,4.831857820515502,44.82458538604088,3.472375782170363,0.25195350684073886,0.0
BD-012505,7.5332956675246585,0.3609031770394036,36.534826749443035,3.863598766612794,47.290470683509845,4.040031142363632,0.376873813506651,0.0
BD-033746,9.18571255105608,0.10734170531775677,44.71557979049596,4.734895245288874,33.927055081720795,6.572096077234614,0.7573195488859301,0.0
BD-034797,7.820772965730753,0.49691526170554917,38.90353006781223,4.607306217279044,44.6487277263439,3.1904133750252734,0.33233438610325544,0.0
BD-044138,7.951279467395605,0.4855954672724359,38.10422059452453,4.8497127920273515,43.901934163246054,4.373516177900936,0.33374133763309094,0.0
BD-050484
BD-050578,7.574992673099381,0.29700210393430815,37.96279339426542,3.0551805974610455,47.82594907070847,2.9963538712497826,0.28772828928160454,0.0
BD-053176,7.92176262460913,0.46749569135064695,38.874096372737476,4.619601826870532,44.39364983252,3.3709462595107618,0.35244739240144307,0.0
BD-053596,8.22253855753251,0.32283279418140715,37.363473342138235,5.45920670017963,42.50389145031054,5.677629995640192,0.45042716001746314,0.0
BD-054065,7.914965581807746,0.22369747320874456,40.28804864458936,2.517252924981186,45.776251960685904,2.985443533199909,0.2943398815271498,0.0
BD-060904,7.935655351173386,0.24601516629623785,40.59216711742893,2.86279653770981,44.8360622951632,3.1975144449365347,0.32978908729190026,0.0
BD-063481,7.42845457860134,0.32558857553560017,37.61229831074733,2.932302527656666,48.34988848825207,3.071953127874934,0.27951439133206113,0.0
