Star,FeO,Na2O,MgO,Al2O3,SiO2,CaO,TiO2,Cr2O3
Sun,7.843355669392498,0.3072433100290185,38.392134916182385,3.2017784357348997,46.94866724168733,3.1416012455186255,0.16521918145524508,0.0
BD+062932
BD+063077
BD+083095
BD-002387,5.96706951364733,0.5298761430483769,28.037632057333266,4.1095102394060445,56.79703382920697,4.1416917821526225,0.4171864352054081,0.0
BD-010184,8.002608666539928,0.36500527483594775,36.973617608835035,5.307388543741879,45.33594892239724,3.6074810084751405,0.4079499751748238,0.0
BD-012505,7.835453467718405,0.42353179397674867,35.439079422306456,4.192498903031381,47.53781938479866,4.109742929218901,0.46187409894944836,0.0
BD-033746,9.50032398311318,0.12014278156220494,44.094145114006245,4.8448182243555,33.937928350246686,6.7505415330162934,0.7521000136998899,0.0
BD-034797,8.125892696205467,0.5611240953734896,37.67000163247191,4.93646155903508,45.004927720707535,3.2780527615057284,0.4235395347007876,0.0
BD-044138,8.201693775691016,0.5321296389553393,37.32377661103057,5.055313915519221,44.108543889054296,4.401778060538039,0.3767641092115065,0.0
BD-050484
BD-050578
BD-053176,8.212469449074144,0.5291498708424214,37.688763461059224,4.933135815861496,44.74268813206783,3.4546473841337266,0.43914588696115536,0.0
BD-053596,8.369034467999272,0.34855892678027905,37.064233539705974,5.537342686684312,42.5315479873938,5.686646944655801,0.4626354467805631,0.0
BD-054065,8.02235954467372,0.242881010348789,40.05945048198924,2.5887450354645978,45.778124081348125,3.0061727579249053,0.30226708825061854,0.0
BD-060904,8.076576705493821,0.26977163660763476,40.28424820595141,2.9593424505942787,44.83942563199251,3.2271331930300593,0.343502176330273,0.0
BD-063481,7.69558820716892,0.37263970240529204,36.900636613628116,3.150051789388471,48.44374144999101,3.1251470039166174,0.312195233501595,0.0
BD-064196,7.345776841841421,0.2687136289074087,34.22976505849364,2.8113377041786074,51.390592966399836,3.621532437623637,0.332281362555446,0.0
BD-064756,7.969449077750842,0.3243883411811434,36.890958270567076,2.9831202020155807,46.7585075450327,4.6389295153821575,0.4346470480705016,0.0
BD-082534
BD-082823,7.215545393889035,0.39851585908197057,32.89116792636,3.5643619115993093,51.47692611880387,4.11464286611774,0.3388399241480727,0.0
BD-090872,7.751709729553722,0.3096712989382297,35.642120344872005,2.5699949989418407,47.95673415789254,5.346469447883267,0.4233000219183877,0.0
BD-091261,9.034805037900767,0.11599022850856781,41.8236587858189,5.096897765408942,37.84336062607305,5.544963493331441,0.5403240629583326,0.0
BD-092670,8.094867456077974,0.3273536411788603,37.30382896261803,3.1118267524831444,46.84057228331388,3.902667921005165,0.41888298332297114,0.0
BD-094191,7.94671902404569,0.34476246111041847,36.0849160058678,3.6059844246228807,46.78017937727807,4.854350253124539,0.3830884539506055,0.0
BD-112763,8.283439831688227,0.1977832703159653,40.839520148204784,2.82926754832775,44.412352195788955,3.1248177612739103,0.3128192444003935,0.0
BD-120327
BD-123458
BD-130116,7.86596047411467,0.569098279673921,32.58946483821432,6.759286286952737,44.61159072948357,7.0986136647944305,0.5059857267663531,0.0
BD-130321,7.5873564780210705,0.5042396290693254,34.42805390025754,4.881211497081341,48.51650610788402,3.6477759907996927,0.43485639688700933,0.0
BD-131161,8.224564293722212,0.3001631526565427,40.12670004593606,6.096064703230639,42.24023879033421,2.6909702619494897,0.3212987521708473,0.0
BD-140184
BD-145003
BD-160308
BD-160931,6.359890478826795,0.2815345351641537,30.276098488228833,2.6862025895921975,56.32258669817284,3.6942872172736,0.3793999927415705,0.0
BD-170063
BD-173242,8.373232621461408,0.382893361830085,37.78202981563307,4.025655253075344,43.71200299438669,5.269698352235793,0.45448760137763566,0.0
BD-195953,7.25422102915283,0.39835039015551205,33.26178195322722,4.325009566320225,50.91102629242981,3.480691687159411,0.36891908155500863,0.0
BD-213153,8.470245676799015,0.18152198680240486,40.63126156764512,3.014306253909147,43.502406824417825,3.86348032963568,0.33677736079081605,0.0
BD-223528,7.967731292334176,0.36566923656945693,37.32530744519655,3.7135437115911816,46.67930458736674,3.599530559332515,0.34891316760937585,0.0
CD-2310879,7.673427836815922,0.2962013543452603,35.25110622103689,4.562190535310741,48.27652512240309,3.544284663189151,0.39626426689892247,0.0
CD-436810
CD-4512460,7.505270446875533,0.17158061919979978,36.39947953169697,2.7006000614516723,48.9681660229775,3.7729629431481335,0.4819403746503925,0.0
CD-452997
CD-571633,7.1004831993311,0.11144323128074632,33.58952945375927,20.74770624061173,34.693763711663884,3.414592277557687,0.3424818857955868,0.0
HD10002,7.948136235558051,0.34727834382556083,38.64447698811579,3.3927786765658983,46.70570949105425,2.6059392366602765,0.35568102822016046,0.0
HD100289,7.900504673759606,0.36034472673518775,38.936150038056546,3.1380441497559057,46.44781384309019,2.886122158829721,0.3310204097728538,0.0
HD100508,7.361364826784215,0.4941184982892246,34.973216881519456,3.313086971124303,50.948142210529454,2.4964174952796734,0.4136531164736609,0.0
HD100777
HD101339,7.933943676266086,0.3228597631118879,37.62038688665326,3.199440970286128,47.32293729816511,3.2444971560064673,0.3559342495110643,0.0
HD101367,7.733072624264794,0.49478514933597184,36.91880894133482,3.579628027104645,48.218234046653144,2.6633824399325605,0.39208877137407605,0.0
HD101581,8.227761372695491,0.3504509274611388,38.6758959454746,3.8103100038556597,43.675711594127755,4.835273781352714,0.424596375032645,0.0
HD101612,7.753233678137961,0.3444534480602255,36.2740661696323,2.9451281753123224,48.636058538927465,3.6656292406254085,0.38143074930431825,0.0
HD101644,7.93657570516728,0.33147250087718194,39.25617990007016,2.8920678084540845,45.93788009721671,3.2857929425453265,0.3600310456692601,0.0
HD101650
HD10166
HD10180,7.936713623961757,0.37931693365495756,38.2673640065288,3.5111106922220054,46.55537918966875,3.0041885297173514,0.34592702424638544,0.0
HD101930,8.249729545898571,0.3487169931468855,41.49083085906496,2.94945596684961,43.872635784819046,2.718681978907583,0.3699488713133562,0.0
HD102117,7.857651657654855,0.3560069635098044,37.99802554544244,3.450427148835534,47.22108208824278,2.7651778493634165,0.35162874695116597,0.0
HD102136,7.678514349218071,0.31111226669111286,36.54491837686325,2.6583208990967577,49.248384058552396,3.229797576789454,0.32895247278896855,0.0
HD102300
HD102365
HD102438
